p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
3.500422888897784e-8,0.38351119357927643,0.924,0.642,0.0010947922627316709,0,Sp110
3.8558170820971995e-8,0.2848307739530817,0.392,0.075,0.0012059453505967202,0,Cpz
3.875870653262535e-8,0.4699746060076968,0.873,0.567,0.0012122173055143905,0,Susd6
4.050893277638342e-8,0.5595916463824442,1,0.908,0.001266957381514168,0,Rarres2
4.215890519282734e-8,0.431315372414542,1,0.883,0.0013185619188108679,0,Mndal
4.5633823465721396e-8,0.3704413873957666,0.987,0.9,0.0014272434627139023,0,H2-T22
5.496281625855908e-8,0.39997198074099527,0.532,0.183,0.0017190170413026937,0,Csgalnact1
5.8961740781975316e-8,0.481022284884839,0.519,0.167,0.00184408740469706,0,H2-DMa
5.9407459246288145e-8,-0.47262715734626637,0.975,0.933,0.001858027695386908,0,Rhoa
6.270230406968277e-8,-1.6196245908310858,0.582,0.7,0.0019610772620833983,0,Cryab
6.279599942626515e-8,0.3748630147905394,0.911,0.55,0.0019640076780558686,0,Loxl3
6.593750362452936e-8,0.4308653889775379,0.772,0.4,0.0020622613633607804,0,Dpep1
6.724008950546681e-8,0.3028056099316738,1,0.758,0.00210300103937298,0,Tnfaip6
6.749218829026623e-8,0.5565136239262856,0.734,0.367,0.0021108856809663665,0,Ogn
6.853237754990133e-8,0.30459365116553094,0.899,0.533,0.0021434186402507142,0,Clec3b
7.370328441924648e-8,0.4039265503992443,0.684,0.325,0.002305143923496353,0,Svep1
7.862938746442333e-8,-0.7274777171546624,0.608,0.733,0.0024592127223373042,0,Oaf
8.037476673425195e-8,0.5145036323505049,0.797,0.517,0.0025138012043804643,0,Irf8
8.440241911401191e-8,0.37885491948190175,0.987,0.95,0.0026397700602098363,0,Serpinh1
8.859486407998873e-8,0.2901117323933563,0.646,0.25,0.0027708929689657276,0,Mfap2
9.806402243310764e-8,0.3489921186041902,0.975,0.842,0.0030670503656178745,0,Ms4a4d
9.808007174147586e-8,0.458276802584654,0.975,0.917,0.003067552323786399,0,Ifi205
9.857063964576249e-8,0.4449771357409519,0.861,0.567,0.0030828953255608678,0,Usp25
1.0010596992591394e-7,0.4185241057885545,0.835,0.592,0.003130914315402884,0,Dnajb11
1.0182785397102125e-7,-0.4140531936970237,0.051,0.375,0.0031847679607976604,0,Matn2
1.0479891017495546e-7,0.4178458467570123,0.962,0.792,0.0032776907146319072,0,Oasl2
1.0915126959800168e-7,0.3235641804718196,0.671,0.3,0.0034138151079471006,0,Ssc5d
1.1229642287638289e-7,-0.9626161690455661,0.544,0.708,0.003512182921881751,0,Cyth3
1.1321648431709258e-7,-0.796301568890462,0.873,0.883,0.0035409587635013874,0,Rhob
1.147518801832458e-7,0.35465659590707843,0.418,0.108,0.0035889798046111958,0,Lacc1
1.1684330925782601e-7,-0.6142785625468734,0.013,0.317,0.0036543913403477664,0,Ptgs1
1.1885275070197783e-7,0.3565537589315877,0.861,0.475,0.0037172386309550585,0,Casp12
1.2355681568240803e-7,0.3759315452976918,0.911,0.558,0.003864362967282994,0,Lpar1
1.2593436393046073e-7,0.3736286918868956,0.722,0.342,0.00393872316628909,0,Ncoa7
1.2806217903994812e-7,0.35724780545301504,0.57,0.217,0.0040052727116534174,0,Igsf10
1.3977302369554208e-7,0.3994071877864649,0.823,0.5,0.004371541089101774,0,Il3ra
1.4446627419247636e-7,0.4813592793137863,0.823,0.517,0.004518327191643891,0,Twist1
1.5925695588049954e-7,0.2559791298674914,0.468,0.117,0.0049809205521185035,0,Cd1d1
1.6191021917092587e-7,0.482194505393468,0.646,0.325,0.005063904014789878,0,Sept4
1.7717799350482777e-7,0.5248527895766166,0.975,0.933,0.005541418924856993,0,Ly6c1
1.8735670273071932e-7,-0.42808661366544376,0.962,0.983,0.0058597682346059774,0,Serpinb6a
1.9230277706150696e-7,0.3844906757803972,0.924,0.5,0.006014461655375692,0,Gbp6
1.9373058930977463e-7,0.32645507860454837,0.987,0.842,0.006059117911252511,0,Dram1
1.9499161107526223e-7,0.3070714823889613,0.481,0.15,0.0060985576279899015,0,Ces2g
1.9510568058008512e-7,0.29401565168885874,0.684,0.283,0.006102125265822742,0,Creld2
2.0246114445732243e-7,0.3875661182973257,0.734,0.367,0.0063321747540472165,0,Acaa1a
2.110884856386171e-7,0.3588791306582615,0.975,0.742,0.006602003476833388,0,C2
2.1270394980372635e-7,-0.6374897813326788,0.924,0.908,0.006652528734061345,0,Prrx1
2.1369310418014462e-7,0.32822744683523597,0.949,0.817,0.0066834655263382035,0,Psmb2
2.1398033203978138e-7,0.3410466416277689,0.81,0.508,0.006692448864876202,0,Snx2
2.1631176146019045e-7,-0.6929840207864064,0.62,0.733,0.006765366651428916,0,Crip2
2.1696204601355146e-7,-0.45751657606089946,0.975,0.925,0.006785704951119836,0,Msn
2.2827951502195575e-7,0.29995392718625496,0.772,0.367,0.0071396701118266875,0,Parp11
2.300345937872111e-7,0.2946867829392439,0.278,0.025,0.0071945619552888146,0,Slc36a2
2.335916586334571e-7,0.28703512624023686,0.848,0.392,0.0073058127154200046,0,Itih5
2.7511253995655243e-7,-0.7809058456592116,0.329,0.608,0.008604419799681134,0,Cav1
2.787424567687129e-7,0.41605419139965916,0.975,0.883,0.008717949077898263,0,C4b
2.8188125076723605e-7,0.4783877355766424,0.797,0.45,0.008816117998996075,0,Il1r1
3.110539661887236e-7,-0.5801407255162676,0.139,0.467,0.00972852384651852,0,Ampd3
3.1327297012734984e-7,0.5050312178650005,0.899,0.692,0.009797925413702994,0,Sdc4
3.1336329211999156e-7,-0.37818607469361387,0.089,0.408,0.009800750324344855,0,Ablim1
1.7019137369289432e-18,1.2125017881666267,0.934,0.514,5.322905403618963e-14,1,Cyth3
1.2369860477911593e-17,-1.4028936196952722,0.836,0.957,3.86879756307163e-13,1,Col3a1
1.4181349048571382e-17,0.8669791216237768,0.885,0.399,4.4353587284311856e-13,1,Fam129b
1.106677867546237e-15,0.7792648692627063,0.738,0.196,3.4612456985376106e-11,1,Traf1
2.730217248537305e-15,0.9410977682857152,0.951,0.804,8.539027466525275e-11,1,Plec
4.629777543160451e-15,1.8371206832724294,0.869,0.558,1.4480092243988626e-10,1,Cryab
1.0893863573485025e-14,0.42470400948002057,0.508,0.051,3.4071647712431764e-10,1,Hmga1
1.800247545490554e-14,0.9646194141241212,0.918,0.587,5.630454223276257e-10,1,Tpm1
2.012916188184245e-14,0.8761726099784377,0.967,0.601,6.295596670165044e-10,1,Itga5
2.895219606642861e-14,0.5938436064508605,0.738,0.217,9.055088841736211e-10,1,Eps8
6.401204475695367e-14,-1.09908899191345,0.918,0.928,2.0020407118184833e-9,1,Col1a2
1.1662932049356692e-13,0.6804677419978764,0.689,0.181,3.647698627756799e-9,1,Ampd3
2.1343750341183956e-13,-1.1420522279325436,0.869,0.935,6.6754713567086944e-9,1,Col1a1
2.3251496379673993e-13,0.8724256304256738,0.607,0.123,7.272138007706838e-9,1,Slc7a2
5.926284948716035e-13,0.8232660234258148,0.869,0.514,1.853504880560427e-8,1,Plaur
7.569351770461235e-13,0.6008767806602973,0.607,0.138,2.3673904597294557e-8,1,Pdgfa
1.0758000839231444e-12,-0.8547944843559749,0.607,0.906,3.3646723424780264e-8,1,Rnase4
1.2050782981239053e-12,-1.860216908001966,0.41,0.826,3.769002885212326e-8,1,Fn1
